id,address,businessName,photoURL,city,state,url,reviewCount,stars,longitude,latitude
209,"3711 Market StPowelton VillagePhiladelphia, PA 19104",MidAtlantic Restaurant & Tap Room,http://s3-media1.ak.yelpcdn.com/bphoto/OAUK_ZWajH3yCa8FMXKOug/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/midatlantic-restaurant-and-tap-room-philadelphia,76,3.5,-75.196958,39.956641
210,"7655 Palmilla DrLa JollaSan Diego, CA 92122",La Regencia,http://s3-media3.ak.yelpcdn.com/bphoto/gMp7PQAurtsTcwMru8qq8g/ms.jpg,San Diego,CA,http://www.yelp.com/biz/la-regencia-san-diego,42,1.5,-117.2245768,32.8634764
211,"129 S 30th StUniversity CityPhiladelphia, PA 19104",Old Nelson Food Company,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/old-nelson-food-company-philadelphia-6,3,4,-75.1839006,39.9525251
212,"33 S 40th StUniversity CityPhiladelphia, PA 19104",DP Dough,http://s3-media1.ak.yelpcdn.com/bphoto/2QyTJwUw3rEm5_stpbYudQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/dp-dough-philadelphia,30,3.5,-75.2021371,39.9561713
213,"2955 Market StUniversity CityPhiladelphia, PA 19104",Delilah's Southern Cafe,http://s3-media2.ak.yelpcdn.com/bphoto/-buHs7Lipe2Airsc-3JFbg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/delilahs-southern-cafe-philadelphia-4,9,2,-75.182487,39.954886
214,"36th & Spruce StUniversity CityPhiladelphia, PA 19104",Magic Carpet Foods,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/magic-carpet-foods-philadelphia,8,4.5,-75.1953255,39.950789
215,"3743 Walnut StUniversity CityPhiladelphia, PA 19104",Joseph Anthony Hairstyling,http://s3-media3.ak.yelpcdn.com/bphoto/i1B2Ag_0I3sB8-uTgRkE8Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/joseph-anthony-hairstyling-philadelphia,13,2.5,-75.1983,39.9537045
216,"37th St and Spruce StUniversity CityPhiladelphia, PA 19104",MexiPhilly Food Cart,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/mexiphilly-food-cart-philadelphia,9,3,-75.197243,39.951021
217,"8930 University Center LnUniversity CitySan Diego, CA 92122",The Sporting Club,http://s3-media2.ak.yelpcdn.com/bphoto/7mxNx9ngMBZFjfr7ImNRzQ/ms.jpg,San Diego,CA,http://www.yelp.com/biz/the-sporting-club-san-diego,43,4,-117.226195,32.8702956
218,"3735 Walnut StUniversity CityPhiladelphia, PA 19104",TD Bank,http://s3-media1.ak.yelpcdn.com/bphoto/DxOBIu6Y6haQ2vLEjJbpDw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/td-bank-philadelphia-7,4,3,-75.1980441,39.9536829
219,"3945 Chestnut StUniversity CityPhiladelphia, PA 19104",Distrito,http://s3-media1.ak.yelpcdn.com/bphoto/0FRbkiPOs2i40JBigtbTvA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/distrito-philadelphia-2,511,4,-75.2019323,39.9556202
220,"3401 Walnut StUniversity CityPhiladelphia, PA 19104",Quizno's Sub,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/quiznos-sub-philadelphia-4,6,2.5,-75.19206,39.952946
221,"4201 Market StUniversity CityPhiladelphia, PA 19104",Stacy's Pizza,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/stacys-pizza-philadelphia,12,3.5,-75.2062376,39.9578302
222,"8910 University Ctr LnSte 648University CitySan Diego, CA 92122",Shaft Medical San Diego,http://s3-media1.ak.yelpcdn.com/bphoto/QujtmILlOGsn70an7mrRzw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/shaft-medical-san-diego-san-diego-3,27,3.5,-117.2268717,32.8709781
223,"3630 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Lemon Grass Thai Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/R3P0fd3dLnt5_OY9F9zahQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/lemon-grass-thai-restaurant-philadelphia,93,3.5,-75.1942603,39.9588966
224,"3777 La Jolla Village DrUniversity CityLa Jolla, CA 92037",Ace Parking Inc,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,La Jolla,CA,http://www.yelp.com/biz/ace-parking-inc-la-jolla,3,1,-117.2256427,32.8709206
225,"3600 Market StUniversity CityPhiladelphia, PA 19104",Pennsylvania Optometrics Vision Center,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/pennsylvania-optometrics-vision-center-philadelphia-2,4,4,-75.194665,39.955806
226,"3801 Chestnut StUniversity CityPhiladelphia, PA 19104",Coco Bongo,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/coco-bongo-philadelphia,2,3,-75.198948,39.955642
227,"3900 Chestnut StUniversity CityPhiladelphia, PA 19104",O'Hara's Fish House,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/o-haras-fish-house-philadelphia,2,2.5,-75.2001318,39.9549304
228,"N 30th St & Market StUniversity CityPhiladelphia, PA 19104",Bolt Bus,http://s3-media3.ak.yelpcdn.com/bphoto/Nq6iDA7V0EDvIpj1Ah9iOA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/bolt-bus-philadelphia,111,3.5,-75.1832756,39.9548238
229,"Locust Walk/Hunstman Building3730 Walnut StUniversity CityPhiladelphia, PA 19104",Au Bon Pain,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/au-bon-pain-philadelphia-12,6,2.5,-75.1982403,39.9531748
230,"4016 Market StUniversity CityPhiladelphia, PA 19104",Nancy's Le Nails,http://s3-media3.ak.yelpcdn.com/bphoto/VfIWFCSLPAM8PtjtMzqjAw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/nancys-le-nails-philadelphia,9,3,-75.2027046,39.9571023
231,"3401 Walnut StUniversity CityPhiladelphia, PA 19104",Starbucks,http://s3-media1.ak.yelpcdn.com/bphoto/RVDxUYofIl_NJdKM4Zhb4A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/starbucks-philadelphia-2,13,3,-75.193026,39.952998
232,"4023 Locust StUniversity CityPhiladelphia, PA 19104",Realty World Properties Inc,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/realty-world-properties-inc-philadelphia,4,2,-75.203615,39.953213
233,"4004 Spruce StUniversity CityPhiladelphia, PA 19104",Cream & Sugar,http://s3-media3.ak.yelpcdn.com/bphoto/ldLNvzUAONLuZGkcwNKFZA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cream-and-sugar-philadelphia,11,3,-75.203412,39.951536
234,"268 S 38th StUniversity CityPhiladelphia, PA 19104",HubBub Coffee,http://s3-media1.ak.yelpcdn.com/bphoto/HvjakHDfknboiU0kwohs-Q/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/hubbub-coffee-philadelphia,12,4,-75.19922733,39.95218791
235,"4013 Walnut StUniversity CityPhiladelphia, PA 19104",Metropolitan Bakery,http://s3-media2.ak.yelpcdn.com/bphoto/0HdUnkqSSDhb77YDfpA8ew/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/metropolitan-bakery-philadelphia-6,44,3.5,-75.2030039,39.9541731
236,"3409 Walnut StUniversity CityPhiladelphia, PA 19104",Famous Famiglia Pizzeria,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/famous-famiglia-pizzeria-philadelphia,7,2,-75.1930765,39.9529537
237,"4006 Chestnut StUniversity CityPhiladelphia, PA 19104",Pattaya Grill,http://s3-media4.ak.yelpcdn.com/bphoto/fult_ckrgmnBR7Fsp-pYPA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/pattaya-grill-philadelphia,119,3.5,-75.2026653,39.9555729
238,"4043 Walnut StUniversity CityPhiladelphia, PA 19104",Campus Apartments,http://s3-media3.ak.yelpcdn.com/bphoto/QuCa2Mo7S6Dg0QwEp60t7A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/campus-apartments-philadelphia,4,1,-75.202825,39.954816
239,"3925 Walnut StUniversity CityPhiladelphia, PA 19104",City Tap House,http://s3-media1.ak.yelpcdn.com/bphoto/0QIhjJezz9WFUGdE1Rq4qA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/city-tap-house-philadelphia,251,3.5,-75.2019712,39.9541116
240,"3400 Civic Center BlvdUniversity CityPhiladelphia, PA 19104",Penn Tower Hotel,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/penn-tower-hotel-philadelphia,3,2.5,-75.193468,39.9475021
241,"40th St & Spruce StPowelton VillagePhiladelphia, PA 19104",Coup de Taco,http://s3-media4.ak.yelpcdn.com/bphoto/y_leAXeRLjBp-CQm4p6cDg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/coup-de-taco-philadelphia,19,4,-75.1953934,39.9583587
242,"3513 Lancaster AvePowelton VillagePhiladelphia, PA 19104",Ed's Buffalo Wings & Pizza,http://s3-media3.ak.yelpcdn.com/bphoto/LoHgx9I5GJjHA4b1vKpI5g/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/eds-buffalo-wings-and-pizza-philadelphia,38,3,-75.1928223,39.9582825
243,"3432 Sansom StUniversity CityPhiladelphia, PA 19104",La Terrasse,http://s3-media1.ak.yelpcdn.com/bphoto/tQBlWFmX-1zfxTNYgoeFRg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/la-terrasse-philadelphia,38,2.5,-75.1932666,39.9537091
244,"3700 Spruce StB15University CityPhiladelphia, PA 19104",Chez Yasmine,http://s3-media1.ak.yelpcdn.com/bphoto/a_b4Ip9Tt8uJfFNVkKS3TQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/chez-yasmine-philadelphia,11,4,-75.1972655,39.9510059
245,"8930 University Ctr LnUniversity CitySan Diego, CA 92122",Meaghan Faragasso,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/meaghan-faragasso-san-diego,4,4,-117.2261106,32.8702939
246,"3600 Spruce StreetUniversity CityPhiladelphia, PA 19104",Le Anh Chinese Food,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/le-anh-chinese-food-philadelphia,7,2,-75.1953354,39.9507933
247,"110 S 40th StUniversity CityPhiladelphia, PA 19104",MexiCali,http://s3-media3.ak.yelpcdn.com/bphoto/abOZwwFjbcHrdYDFdWbDnw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/mexicali-philadelphia,75,3.5,-75.2025174,39.9550131
248,"7568 Charmant DriveUniversity CitySan Diego, CA 92122",Mirada Apartments,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/mirada-apartments-san-diego,8,2.5,-117.226322,32.866319
249,"8990 University Center LnUniversity CitySan Diego, CA 92122",Truluck's,http://s3-media1.ak.yelpcdn.com/bphoto/VSWlj41yr_LEX1iT22DujQ/ms.jpg,San Diego,CA,http://www.yelp.com/biz/trulucks-san-diego,389,4.5,-117.224207,32.870647
250,"3711 Market StPowelton VillagePhiladelphia, PA 19104",Han Dynasty,http://s3-media2.ak.yelpcdn.com/bphoto/D62uEAhgfFHnkgd2JoYPNQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/han-dynasty-philadelphia-3,43,4,-75.19696045,39.95663834
251,"3929 Sansom StUniversity CityPhiladelphia, PA 19104",The Blarney Stone,http://s3-media3.ak.yelpcdn.com/bphoto/ZlvRKEmLp7HMNqpYDuA5Yg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/the-blarney-stone-philadelphia,26,3.5,-75.2010456,39.9547647
252,"31st and LudlowFood Truck RowPowelton VillagePhiladelphia, PA 19104",A & M Halal Food Truck,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/a-and-m-halal-food-truck-philadelphia,5,3.5,-75.1953934,39.9583587
253,"Belladerma Cosmetic Surgery & Skin Care Centre3655 Nobel Dr, Ste 100University CitySan Diego, CA 92122","Dennis Bucko, MD",http://s3-media4.ak.yelpcdn.com/bphoto/efPh5FesFl3vAciiuaprYw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/dennis-bucko-md-san-diego,7,3.5,-117.227913,32.86769
254,"3621 Walnut StUniversity CityPhiladelphia, PA 19104",Messages,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/messages-philadelphia,2,2.5,-75.1961196,39.9532864
255,"3549 Chestnut StUniversity CityPhiladelphia, PA 19104",Sang Kee Noodle House,http://s3-media1.ak.yelpcdn.com/bphoto/qzxW4p-c79pQO_1ggJSG3A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/sang-kee-noodle-house-philadelphia,120,3,-75.194077,39.954622
256,"106 S 40th StUniversity CityPhiladelphia, PA 19104",Tandoor India Restaurant,http://s3-media2.ak.yelpcdn.com/bphoto/T7dOVl4KqMC0_WLJO3n8Vg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/tandoor-india-restaurant-philadelphia,59,3,-75.202451,39.955103
257,"4002 Chestnut StUniversity CityPhiladelphia, PA 19104",Fatou & Fama,http://s3-media3.ak.yelpcdn.com/bphoto/mcRl7HgwR7axbC11KaaAkA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/fatou-and-fama-philadelphia,9,3,-75.202512,39.9555577
258,"3421 Walnut StUniversity CityPhiladelphia, PA 19104",Naked Chocolate Cafe,http://s3-media4.ak.yelpcdn.com/bphoto/mbzKYAeUgvswVW2AqKwUcA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/naked-chocolate-cafe-philadelphia-2,33,3.5,-75.1930981,39.9531439
259,"8990 University Center LnUniversity CityLa Jolla, CA 92039",Blue Coral Seafood & Spirits,http://s3-media4.ak.yelpcdn.com/bphoto/NcEhzkgAjV1W4vHHuZbLFg/ms.jpg,La Jolla,CA,http://www.yelp.com/biz/blue-coral-seafood-and-spirits-la-jolla-2,29,4,-117.2247421,32.86996
260,"37th St and Spruce StUpper Quad GatePowelton VillagePhiladelphia, PA 19104",Tang's,http://s3-media4.ak.yelpcdn.com/bphoto/m7djKScHDpg9xW1kOb1thw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/tangs-philadelphia,8,4,-75.1953934,39.9583587
261,"3884 Nobel DrUniversity CitySan Diego, CA 92122",The Springs At Pacific Regents,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/the-springs-at-pacific-regents-san-diego,6,3,-117.2234663,32.8685268
262,"4249 Walnut StUniversity CityPhiladelphia, PA 19104",Makkah Market,http://s3-media1.ak.yelpcdn.com/bphoto/abbH4Bq_sfS2KX-WTz1FPg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/makkah-market-philadelphia,23,4,-75.2084697,39.954958
263,"3025 Walnut StUniversity CityPhiladelphia, PA 19104",WXPN Radio,http://s3-media1.ak.yelpcdn.com/bphoto/2TIgsYwSyep0rARwvs2ptg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/wxpn-radio-philadelphia,36,4,-75.185114,39.9522059
264,"Market St between 34th & 35thPowelton VillagePhiladelphia, PA 19104",Chewy's Food Truck,http://s3-media3.ak.yelpcdn.com/bphoto/L5HTu6OxjKYiAT0zxkpOXw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/chewys-food-truck-philadelphia,27,4,-75.19299388,39.9559849
265,"140 S 36th StUniversity CityPhiladelphia, PA 19104",Cosi,http://s3-media2.ak.yelpcdn.com/bphoto/WUxQrNPzxpm-T3OAmhOpPA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cosi-philadelphia-3,39,2.5,-75.1949352,39.9536174
266,"3603 Walnut StUniversity CityPhiladelphia, PA 19104",Douglas Cosmetics,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/douglas-cosmetics-philadelphia,6,3,-75.1955049,39.9533341
267,"Ludlow and 31st StreetsUniversity CityPhiladelphia, PA 19104",A&M,http://s3-media3.ak.yelpcdn.com/bphoto/52cymD6inWJoChGeWpCT3A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/a-and-m-philadelphia,2,5,-75.1855117,39.9542959
268,"8899 University Center LnSte 250University CitySan Diego, CA 92122",Pacific Lipo,http://s3-media2.ak.yelpcdn.com/bphoto/c_lTLyRV4QNFWITfGfB8WQ/ms.jpg,San Diego,CA,http://www.yelp.com/biz/pacific-lipo-san-diego,13,5,-117.227591,32.869844
269,"3925 Walnut StUniversity CityPhiladelphia, PA 19104",CVS/pharmacy,http://s3-media4.ak.yelpcdn.com/bphoto/T8a8k2dw5NkdUNZfRsCZvA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/cvs-pharmacy-philadelphia-66,9,2.5,-75.201935,39.954332
270,"3101 Market StUniversity CityPhiladelphia, PA 19104",Philadelphia Parking Authority,http://s3-media2.ak.yelpcdn.com/bphoto/CbcCqsVoSN3cTHbD2FILxw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/philadelphia-parking-authority-philadelphia-8,4,1,-75.185505,39.95519
271,"36th and Spruce StUniversity CityPhiladelphia, PA 19104",Lyn's,http://s3-media3.ak.yelpcdn.com/bphoto/8cT2T2FKfh8kDyi6RXDAeQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/lyns-philadelphia-2,7,5,-75.1953255,39.950789
272,"224 S 40th StUniversity CityPhiladelphia, PA 19104",Izzy & Zoe's,http://s3-media2.ak.yelpcdn.com/bphoto/iaHXxcuuuZfJTxAN6mcPKw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/izzy-and-zoes-philadelphia,8,3,-75.2028565,39.9533287
273,"228 S 40th StUniversity CityPhiladelphia, PA 19104",US Post Office,http://s3-media2.ak.yelpcdn.com/bphoto/lTAcorGyU0d05vIbtlIYJA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/us-post-office-philadelphia-10,9,1.5,-75.2028115,39.9531697
274,"38th And Walnut StUniversity CityPhiladelphia, PA 19104",New York Gyro Truck,http://s3-media2.ak.yelpcdn.com/bphoto/wrKyGV3KarqX_fVyhguYsQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/new-york-gyro-truck-philadelphia-2,5,4,-75.19843476,39.95361339
275,"3813 Chestnut StUniversity CityPhiladelphia, PA 19104",Abner's of University City,http://s3-media2.ak.yelpcdn.com/bphoto/_8txYvoNv8mTeSUcZDKfUg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/abners-of-university-city-philadelphia,43,3.5,-75.198879,39.95528
276,"110 S 36th StUniversity CityPhiladelphia, PA 19104",Urban Outfitters,http://s3-media3.ak.yelpcdn.com/bphoto/6XEOV7p7KJJfufEc8GtGqA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/urban-outfitters-philadelphia,10,3,-75.1945652,39.9542702
277,"3620 LocustUniversity CityPhiladelphia, PA 19104",Joe's Cafe,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/joes-cafe-philadelphia,2,3.5,-75.1961,39.951785
278,"3141 Chestnut StUniversity CityPhiladelphia, PA 19104",Drexel University,http://s3-media1.ak.yelpcdn.com/bphoto/jjn-AV4AJfabx8ELyP3aAg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/drexel-university-philadelphia,11,3.5,-75.186927,39.953829
279,"University CityPhiladelphia, PA 19104",Penn Park,http://s3-media1.ak.yelpcdn.com/bphoto/KT1-KUXUW61OMXZXDkVY9w/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/penn-park-philadelphia,3,4.5,-75.18627,39.950642
280,"8899 University Center LnSte 150University CitySan Diego, CA 92122",Pacific Dermatology & Cosmetic Laser Center,http://s3-media3.ak.yelpcdn.com/bphoto/o_mTNFHK2fDqna-RQEXLpw/ms.jpg,San Diego,CA,http://www.yelp.com/biz/pacific-dermatology-and-cosmetic-laser-center-san-diego,12,4.5,-117.227591,32.869844
281,"30th Street Station30th and Market StreetUniversity CityPhiladelphia, PA 19104",CrepeMaker,http://s3-media2.ak.yelpcdn.com/bphoto/FJu1gL1px9TZsc4X_k3NJA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/crepemaker-philadelphia,13,3,-75.183249,39.954844
282,"200 Block 33rd StUniversity CityPhiladelphia, PA 19104",El Rosa Cucina Mexicana,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/el-rosa-cucina-mexicana-philadelphia,2,5,-75.1901284,39.9522112
283,"4017 Chestnut StUniversity CityPhiladelphia, PA 19104",Christ Community Church of Philadelphia,http://s3-media3.ak.yelpcdn.com/bphoto/hUI91zMCfJlMfL5l3pd13A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/christ-community-church-of-philadelphia-philadelphia,2,4.5,-75.2032147,39.9559062
284,"31 S 42nd StUniversity CityPhiladelphia, PA 19104",West Philadelphia Locksmith Co,http://s3-media2.ak.yelpcdn.com/bphoto/io0YDO1KSWIaIvwt6QlSZg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/west-philadelphia-locksmith-co-philadelphia,13,4.5,-75.2061706,39.9565953
285,"Houston Hall3417 Spruce StUniversity CityPhiladelphia, PA 19104",Insomnia Cookies,http://s3-media2.ak.yelpcdn.com/bphoto/UMWhdWqu5oZqgy67CB2mpg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/insomnia-cookies-philadelphia,34,3.5,-75.1938841,39.951048
286,"8899 University Center LaneSuite 185University CitySan Diego, CA 92122",Carl H Smith DDS,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,San Diego,CA,http://www.yelp.com/biz/carl-h-smith-dds-san-diego,4,4,-117.2280774,32.8700905
287,"3890 Nobel DrUniversity CitySan Diego, CA 92122",Mariya's European Skin Care,http://s3-media3.ak.yelpcdn.com/bphoto/4mbMeGP_3LMrfikWa_adjQ/ms.jpg,San Diego,CA,http://www.yelp.com/biz/mariyas-european-skin-care-san-diego,10,4,-117.223007,32.868799
288,"216 S 40th StUniversity CityPhiladelphia, PA 19104",Won Oriental Restaurant,http://s3-media1.ak.yelpcdn.com/bphoto/GXD67rOH2EMU_DeO2_vdsA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/won-oriental-restaurant-philadelphia,15,2.5,-75.2028148,39.9535384
289,"4012 Walnut StUniversity CityPhiladelphia, PA 19104",12 Lounge,http://s3-media3.ak.yelpcdn.com/bphoto/HlNYf7k5IhI3PldjEGKSNg/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/12-lounge-philadelphia,6,3,-75.2024769,39.9540328
290,"3417 Lebon DrUniversity CitySan Diego, CA 92122",La Jolla International Gardens,http://s3-media4.ak.yelpcdn.com/bphoto/9aDbqjn4KuE3yz-0BUN3Ww/ms.jpg,San Diego,CA,http://www.yelp.com/biz/la-jolla-international-gardens-san-diego,10,2.5,-117.2246122,32.8670218
291,"Cira Center2929 Arch St, Ground FlUniversity CityPhiladelphia, PA 19104",JG Domestic,http://s3-media1.ak.yelpcdn.com/bphoto/y28YMuirKDmabUrPxaQAWw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/jg-domestic-philadelphia,105,3.5,-75.18208265,39.9570731
292,"3180 Chestnut StUniversity CityPhiladelphia, PA 19104",Mikey's American Grill & Sports Bar,http://s3-media1.ak.yelpcdn.com/bphoto/JAwbSi08nIBbZOhXLIVy7A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/mikeys-american-grill-and-sports-bar-philadelphia-2,38,2,-75.1871846,39.9536332
293,"138 S 34th StShops at PennUniversity CityPhiladelphia, PA 19104",Ritz Camera,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/ritz-camera-philadelphia,4,2.5,-75.1982433,39.9531832
294,"University CityPhiladelphia, PA",Foo Truck,http://s3-media4.ak.yelpcdn.com/bphoto/lPvFDmFla3Fr-Mccq5OLhw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/foo-truck-philadelphia,22,4,-75.18316,39.95526
295,"2955 Market StreetLobby AUniversity CityPhiladelphia, PA 19104",United States Postal Service,http://s3-media1.ak.yelpcdn.com/assets/2/www/img/924a6444ca6c/gfx/blank_biz_medium.gif,Philadelphia,PA,http://www.yelp.com/biz/united-states-postal-service-philadelphia-3,3,1.5,-75.185108,39.954622
296,"3130 Walnut StUniversity CityPhiladelphia, PA 19104",Class of 1923 Ice Rink,http://s3-media1.ak.yelpcdn.com/bphoto/aWvsGQR9B97XIJgarjnOIQ/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/class-of-1923-ice-rink-philadelphia,10,3,-75.1874845,39.9508212
297,"3418 Samson StUniversity CityPhiladelphia, PA 19104",University City Housing,http://s3-media4.ak.yelpcdn.com/bphoto/MbWkWPvh7i7tn61M6hzJIA/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/university-city-housing-philadelphia-6,6,3,-75.192893,39.953536
298,"3131 Walnut StUniversity CityPhiladelphia, PA 19104",Intermezzo Cafe,http://s3-media4.ak.yelpcdn.com/bphoto/w49SkDLHKmSckLi6xGSP2A/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/intermezzo-cafe-philadelphia,18,3.5,-75.1873948,39.9523072
299,"3604 Chestnut StUniversity CityPhiladelphia, PA 19104",Wawa Food Markets,http://s3-media4.ak.yelpcdn.com/bphoto/Ck_8uvkU2_RkmKwHyAfIzw/ms.jpg,Philadelphia,PA,http://www.yelp.com/biz/wawa-food-markets-philadelphia-10,24,3.5,-75.1947929,39.9546927
